Date,Open,High,Low,Close,Volume
2023-03-13,98.35523650718257,98.42833757374187,96.49444751060211,97.41423644654706,3416575.0
2023-03-14,97.97339101168234,98.93651119072747,97.1835462825305,98.17712774851697,5119561.0
2023-03-15,99.53965410945787,102.00974951126241,98.9941855380665,100.74842427576985,5825248.0
2023-03-16,100.46667306199379,102.90963219398671,99.78996748993733,101.55508200094134,2283608.0
2023-03-17,101.58573819449597,104.02428652203577,101.32919949476629,102.92933022345237,4347370.0
2023-03-20,102.27997333614819,104.13616105839301,102.27891818212922,102.70920380439907,5848857.0
2023-03-21,103.15722096773561,104.84381326843354,101.87474466899562,103.01852179748963,1037921.0
2023-03-22,102.49648439175512,103.0639937227644,100.60466073922683,102.23308100583046,4923610.0
2023-03-23,104.41230204451763,104.88611107823114,103.1084398585517,103.87356076105716,3484104.0
2023-03-24,102.12702016718445,102.51656424968547,102.11408068781466,102.39246581750363,5837965.0
2023-03-27,103.946651289546,105.25465226548056,102.2129104676156,103.74695120584485,3891337.0
2023-03-28,103.06071367848324,104.73015078909434,102.7561602483152,103.70924618527275,5190682.0
2023-03-29,106.3742880875432,106.48964422581716,104.53192418366959,105.65126506013034,1830072.0
2023-03-30,105.47920751279186,107.28754775786852,105.11571947260082,107.00940640765427,1710519.0
2023-03-31,110.6347540179692,111.76186463656488,108.74304029287035,109.98839426081773,5632899.0
2023-04-03,111.03511437941526,112.2312054650669,110.45596179062237,111.37195710823956,3632300.0
2023-04-04,109.7789197821908,110.5574529971696,108.38544067993462,109.18134366065016,3791712.0
2023-04-05,108.97160817074732,109.71951459731218,108.44700525550749,109.33254728079933,1849892.0
2023-04-06,109.13208521585163,109.65955002050968,107.4650438507507,107.78979125383259,2133651.0
2023-04-07,106.15430507160927,107.684412347058,105.69550586366016,107.25181109972756,5091136.0
2023-04-10,110.03864584836477,110.241660038084,108.08670639554525,109.75957252027537,2516645.0
2023-04-11,111.52071791720039,112.70976454200192,110.33067374289398,110.97820396136953,3920810.0
2023-04-12,111.33730531926682,111.94646960238069,109.44894123283449,110.12782891604844,2582668.0
2023-04-13,108.95832974757606,109.29297899129753,107.0659897720925,108.79182878708318,2317246.0
2023-04-14,110.03722242788878,110.03855027468346,108.90498427445294,109.0584836587646,1830102.0
2023-04-17,106.91320599301578,108.85683510935735,106.3523337746291,107.41008428322714,5647994.0
2023-04-18,106.41007046297219,108.29638182601882,105.6511829823595,106.59803869120515,5700312.0
2023-04-19,106.4264481012717,108.04842302581527,105.88454026120422,107.25006471783567,1575930.0
2023-04-20,109.13928954846926,110.23098048539256,108.74997590023385,109.16235403879078,2766253.0
2023-04-21,110.56764407875949,111.76336059650251,108.89974795239117,110.26277476008943,3819312.0
2023-04-24,108.30720290456121,108.32162724157375,106.09478223119254,106.88621890186374,2916430.0
2023-04-25,108.99694370067368,109.02393361257415,106.2477400632206,107.48577750345962,4605202.0
2023-04-26,108.24799350332205,108.87863331534172,107.54599565869536,107.72715127025931,2301150.0
2023-04-27,108.31840220798674,108.77369588461602,107.51239949448335,108.47231027326487,1294242.0
2023-04-28,112.44503027740085,112.85310729305894,109.93888462559025,111.0357249631956,2684674.0
2023-05-01,109.4753505518391,109.62270926382203,107.42550766992775,107.92667043615776,3989280.0
2023-05-02,107.1462388189111,108.67625369099656,106.75446094388823,107.11582712547624,1903195.0
2023-05-03,108.01025642068515,108.36190393449803,107.61603195515174,108.07036660111716,5079506.0
2023-05-04,106.00589384740297,106.20606172890484,105.00862002855344,105.73293273407185,1061244.0
2023-05-05,108.20621543193033,109.43141015017807,107.67308872417514,107.95872294861005,1337636.0
2023-05-08,107.57021727231661,108.69498118673035,106.6871588552274,108.54373833807811,3544181.0
2023-05-09,111.74310700958321,111.78343309055285,108.97890108809746,109.84501796539794,3561214.0
2023-05-10,109.73978396101302,109.775898683075,107.36073185419146,108.96828464742912,2474422.0
2023-05-11,111.33667111900404,111.65528431412031,108.26192641763383,110.19755653640533,2292785.0
2023-05-12,113.20323232359945,113.61930288204437,111.55496578647467,111.82025932489132,1349060.0
2023-05-15,111.38809309633382,113.00991546151158,110.79088406564448,112.14541916061273,4314622.0
2023-05-16,111.48486701738686,113.18344834990388,110.68240805282365,112.46085895653681,2895131.0
2023-05-17,112.91998969636842,114.1014079869603,111.49179121489858,112.82104714259953,1593386.0
2023-05-18,111.65301903185073,112.59083491977442,110.45566283707831,111.37938150738984,2999194.0
2023-05-19,111.04982732151068,111.94411298816217,110.13563823510339,111.06058388259929,5685257.0
2023-05-22,111.45062240663512,111.96718382921519,110.5454410043753,110.72373734174444,2306184.0
2023-05-23,111.31171784136325,113.08761922247191,110.08614806668771,111.20803842021847,5473642.0
2023-05-24,112.89392595179856,113.65226805611049,110.62888698741457,112.6441162416149,2293716.0
2023-05-25,109.7259069590187,111.32467939905001,108.92574134869749,110.84310853730098,1929872.0
2023-05-26,110.65691763946839,111.32996858867305,110.32439886204777,110.51080704260556,2303212.0
2023-05-29,111.4892223689031,113.52436961608115,111.19255501308328,112.65693166649089,2616329.0
2023-05-30,110.84215658776397,111.68743887941744,110.6455369771546,111.32797778533244,1603045.0
2023-05-31,109.96919027960683,110.29966713700317,108.08881083137594,109.88552885160559,3938174.0
2023-06-01,110.54515851412955,111.42277889110234,109.83781883271655,110.03224037434418,2667242.0
2023-06-02,109.88342910229908,111.91603383439485,109.28357698737217,111.16333336211028,4590311.0
2023-06-05,112.05116820475044,112.91859723448763,109.31420516829816,111.00560733630036,3454948.0
2023-06-06,113.06298258645265,113.47278448068319,112.55398503529858,112.89238837975726,3213280.0
2023-06-07,113.84380757967766,114.36841812506113,113.83246903459751,114.06253473373526,3354973.0
2023-06-08,114.52619778965122,116.8104495628837,113.4691344808908,115.21931943348862,1781456.0
2023-06-09,115.90287817652282,117.77523892327396,115.50019158777094,115.92306506549264,4564402.0
2023-06-12,119.54352389934782,120.1941945341948,118.30340894632943,119.50965196396473,1520757.0
2023-06-13,117.68681795112889,119.49834107794688,116.99958150568486,118.97064704329088,4607644.0
2023-06-14,114.32280122632764,115.92086384481595,114.21180324488769,115.44085795306445,5998826.0
2023-06-15,117.04997227108595,119.0132072570853,116.93585282796235,117.8495362906754,4819990.0
2023-06-16,117.10112374605401,117.95826779300228,115.90902087163933,116.91039027297454,3276760.0
2023-06-19,116.68586908257302,117.54175003432695,116.66686352422471,116.90921538097466,2572378.0
2023-06-20,118.74487299875857,119.09066611495516,116.80379389308617,118.88049218229398,5362658.0
2023-06-21,115.59541397304851,117.11131833851105,115.31650517835526,116.04540039672709,2285955.0
2023-06-22,114.8611379424923,115.82546213722753,113.37441566865897,113.85478944614952,3411880.0
2023-06-23,111.39197128731517,112.50030630664187,110.50442817825147,111.15611470677212,4854366.0
2023-06-26,109.1800895490031,110.82046449046102,107.87623148261915,109.78588496645001,5611788.0
2023-06-27,110.09410385519763,110.65581702341238,110.05065494748109,110.3378492427666,5604780.0
2023-06-28,111.15970126333703,111.62040095044384,109.284761189775,111.032879690028,1438796.0
2023-06-29,111.79984860355529,112.02665689598824,109.90591297865969,111.35727084196748,5491316.0
2023-06-30,107.44739010547109,110.58737602081484,107.41241258938999,109.06035003710926,1570095.0
2023-07-03,104.22787064839956,107.12907683052863,103.59703284358565,105.45196004706001,3922380.0
2023-07-04,106.86631826294976,107.18702761779453,103.84963599973322,105.46500435915019,5648160.0
2023-07-05,104.92984708234118,106.57032585110103,102.92891517331682,104.7129622649449,4274031.0
2023-07-06,105.34038912851817,107.20797838821743,105.01071224275373,105.34337602305082,5737465.0
2023-07-07,105.48696594196437,108.17702927268542,104.80268015766885,106.34774330792467,2721670.0
2023-07-10,106.31911106387932,106.77181208993487,105.4403923506369,106.5351999263491,2573587.0
2023-07-11,107.62105411318674,108.02344832892646,106.56117065982886,107.6635838645688,2631077.0
2023-07-12,107.71241917851992,108.68413078775525,106.25832788818893,108.0170250993075,2775824.0
2023-07-13,109.82959413492749,109.9719672507733,106.93315844160094,108.84010953020866,4414029.0
2023-07-14,107.2347143165165,108.08723490174457,106.40219980366052,107.80170869720631,3262251.0
2023-07-17,107.38270326080941,109.23363221917876,106.58842047123137,107.5792199903488,4687147.0
2023-07-18,108.03494036608127,109.17721677883898,106.99215877776088,107.93756943998514,3080808.0
2023-07-19,109.12529472847469,110.36971578932906,108.42632119906136,109.2531275390944,2538626.0
2023-07-20,108.23110602023388,109.15523449451398,107.9637086940859,108.74089985963526,1950226.0
2023-07-21,108.86307088432282,110.21875897153919,108.79775701718187,109.63709656165067,3755287.0
2023-07-24,109.31029252934708,109.75307609891809,109.06954397584909,109.34572996724923,5491876.0
2023-07-25,110.42563537720217,110.9870507973052,109.04168141112572,109.29485347967926,5294831.0
2023-07-26,109.17845874455895,111.91567541796567,109.12704248016043,110.70545734906618,2266538.0
2023-07-27,107.89175445048069,109.22631127602902,106.84666488769727,107.77169512373999,3388170.0
2023-07-28,105.75509630138504,106.61732045397143,104.19527853461165,105.97800193959755,4526362.0
2023-07-31,103.95117048524577,104.70925844321646,102.76342693979882,103.94925479400663,4062120.0
2023-08-01,101.31089210041438,101.52418727879368,100.56921219622373,100.73017818461369,1335778.0
2023-08-02,101.01235980836944,101.34565758895484,99.58664724259619,99.95426872793661,3955291.0
2023-08-03,102.07699146353812,102.6204472616853,100.73537348086776,101.19062366925087,1193756.0
2023-08-04,99.43828330811253,101.44093202538964,99.20882817470648,100.9849013814422,1582495.0
2023-08-07,102.03763190751145,103.19485647646195,100.99052496603048,101.4692540497274,4268652.0
2023-08-08,103.01903945333478,103.54384827516499,102.22055854921354,103.22888242680479,1512736.0
2023-08-09,104.44509199289418,107.08026066546711,103.58735232871295,105.36968131401478,2695079.0
2023-08-10,103.73283532047189,105.78526800872662,103.64161916580936,105.4997092053551,3942131.0
2023-08-11,107.44854798939534,108.32812353493306,107.19524798071512,107.73588035404667,4277296.0
2023-08-14,108.76949271552955,109.78469394202408,107.92230025221171,108.12070173381154,3228653.0
2023-08-15,107.05591935787263,107.53689909768715,106.71621214619933,107.10298578506085,1470106.0
2023-08-16,106.43047275450758,107.31640486388775,106.24037355057028,106.46144970833708,4995522.0
2023-08-17,105.17021430200872,105.40810845885504,104.05323821303654,104.5043954027836,5749256.0
2023-08-18,103.86361830132566,103.98535460745866,102.34720565001636,103.45057693215682,5443599.0
2023-08-21,102.08590382725149,104.52379678231398,101.47128589024285,103.17487114003754,4742572.0
2023-08-22,106.00616865768822,106.19475327187055,103.51702472892143,104.57667096126548,3011096.0
2023-08-23,106.14152751817356,109.04162350319746,106.08878702641069,107.3384016418826,5381336.0
2023-08-24,106.13276677843602,106.22143900835202,105.03973389206148,105.50731522703141,3440874.0
2023-08-25,107.26568936377082,107.39160077305328,104.7723322026472,106.32574296628485,1682352.0
2023-08-28,103.82570673262742,105.56090586272693,103.80453924271733,105.01243548243528,5252737.0
2023-08-29,105.96118376388851,106.4846747010666,104.27567232214753,105.93787208104473,2600804.0
2023-08-30,106.29760554739056,106.3635109519558,104.15180348116006,105.96705439073281,5693508.0
2023-08-31,104.99207890711209,105.22471925267298,102.75239373513097,103.46780252666017,2841720.0
2023-09-01,106.65011779620988,106.70743983935843,104.7503774078256,105.01710446999677,5346974.0
2023-09-04,104.91631577574017,105.81029471105253,103.8222456432459,104.32727229805818,3685863.0
2023-09-05,103.00924089800057,104.75386293014826,102.86132764556028,103.73721274026633,3336973.0
2023-09-06,102.9130139992278,103.31920488129704,100.61506592368708,102.36309928697924,2484342.0
2023-09-07,101.92540345999969,102.60949557909883,100.83802438942831,101.59298901412383,5178514.0
2023-09-08,102.4385368419856,103.39383461765534,100.9142371962583,102.35780411189413,1303153.0
2023-09-11,101.98423644395449,103.09090376670693,101.19184897808083,102.2334136043264,3344365.0
2023-09-12,102.84906444886168,103.17258960017732,102.41696869954136,102.83940718156101,2844391.0
2023-09-13,102.97004517765727,103.80994550758669,102.81764840837211,103.48538579279065,3716957.0
2023-09-14,106.52179570403055,107.32609531673812,104.23536905606002,105.51252025023821,2272746.0
2023-09-15,103.97286276517977,106.07612652881242,103.80228532037805,105.10969304771022,4322960.0
2023-09-18,104.08684838181209,104.79942070976905,102.16240512741619,103.02689511875292,2929606.0
2023-09-19,104.90090473347261,105.03788375709448,104.13086751476246,104.6422516079785,1940654.0
2023-09-20,104.00446639614363,105.30734899418034,102.8375760297589,104.22083827320274,1984797.0
2023-09-21,105.94174360422785,106.37787643415147,105.48811746149674,105.89803198041984,4482526.0
2023-09-22,105.44150887981067,107.06973031242808,104.7023921015365,106.50481404865599,2309481.0
2023-09-25,106.47662796088768,106.49515649068634,105.88848751266049,106.33449274535782,2536265.0
2023-09-26,107.02177599303145,107.18851746825045,106.56372628538044,106.86554773848347,4134761.0
2023-09-27,109.79964702151536,111.60399773023987,108.74453976293721,109.78308898579301,2648919.0
2023-09-28,112.171552686997,113.69079334260041,111.84971935543989,112.9603846214116,2940769.0
2023-09-29,112.47210675917134,114.32273007947495,111.95141418125867,113.04104844801321,2222392.0
2023-10-02,113.2085511230721,114.26060274693516,112.29810440648178,113.25206589205771,2726916.0
2023-10-03,115.63018302147022,115.79990746690822,112.84466250826257,114.90278431058911,4463897.0
2023-10-04,114.03000320434104,114.61249685486122,112.42146565693626,113.47299383919214,3669528.0
2023-10-05,113.20800477414157,114.39775891413029,112.88167779056081,113.92121938367285,5987668.0
2023-10-06,115.3978662502853,115.81296985731703,112.85720969535359,113.78685089176359,4859302.0
2023-10-09,114.67480833954903,115.88514148995962,113.93864073658341,114.18253895931738,1084159.0
2023-10-10,113.85613956523301,114.26882103709099,111.48565711197607,112.73478818381213,2894339.0
2023-10-11,109.9334361586556,111.08930522952471,109.56501608528613,110.10181219984987,2449253.0
2023-10-12,106.53163057590585,107.1602439744727,105.5118084384565,106.77596676501572,3937597.0
2023-10-13,106.57616929407588,106.718691465493,104.77510602918066,104.97078930509107,2328286.0
2023-10-16,102.97258354731368,104.86532603931003,102.31482447305424,104.15668766707837,5831013.0
2023-10-17,103.43098635527582,103.77530189470427,102.65402102546406,103.58348457629832,2496879.0
2023-10-18,106.93552839443956,106.96661939686342,104.51607386903625,106.24195761164938,3609900.0
2023-10-19,107.13099478146951,109.28958916460574,106.74827761470334,107.72692718788952,1614557.0
2023-10-20,106.02171648294896,107.33835582079496,105.89403523462543,106.10897210620065,5548987.0
2023-10-23,106.9256966584027,107.92258871147716,104.8628055837969,106.45728341579452,5559251.0
2023-10-24,105.36048406964075,107.21030861316328,104.40866503251381,105.6788319550077,4968363.0
2023-10-25,103.7252924110936,105.56923500373239,103.58384428712009,105.08550243571426,2758142.0
2023-10-26,105.56344277009853,106.94226816312116,104.31440432463098,105.18522095447231,1293593.0
2023-10-27,106.28885192983039,106.8180642588569,104.66879816714501,105.92345349266571,4554829.0
2023-10-30,104.43156022889137,106.49451984476447,103.60876763057951,105.24596256978998,3145494.0
2023-10-31,105.84688978531925,106.75224309602551,105.39071356848613,106.64141609670119,5951875.0
2023-11-01,106.23732087226841,106.63818052450193,104.04026675155289,104.76423494669986,4491592.0
2023-11-02,104.30565819463038,105.21124816131208,103.32431970303207,104.60711710481246,3693170.0
2023-11-03,108.22489360660735,108.47134443211931,106.9042692697891,108.24888509152689,5933559.0
2023-11-06,107.80859105884737,109.37645208791172,106.54438693232882,108.42336144008726,5002351.0
2023-11-07,110.73857375590616,110.7930998128007,109.63358372080528,110.44040716077019,3291881.0
2023-11-08,110.36752084068534,110.82316289431665,109.51836623248083,110.4267799964476,1094272.0
2023-11-09,109.87266100358457,112.48277766664486,109.53049476520643,111.1765853313349,1463927.0
2023-11-10,111.57876190456024,111.79902846988976,109.88211703054023,110.94698165049641,3218588.0
2023-11-13,110.68817584264447,112.39293671049415,109.05507753731037,110.54990489385663,3810045.0
2023-11-14,108.49375608340837,109.92258671863576,108.25798338517237,109.22077113379328,1150759.0
2023-11-15,109.55713278403003,111.23204432476335,109.25530404634925,109.76719429134391,1632818.0
2023-11-16,108.55253929366785,109.31458293701245,106.87577844279464,108.3568502940113,4521475.0
2023-11-17,109.00391294146264,110.61213629495117,108.92393879398753,109.27686349130484,4757597.0
2023-11-20,110.86774444767914,112.09918618755272,110.37304240115196,110.85814904548323,1149056.0
2023-11-21,110.38292674147937,112.36518898022436,110.0608020441794,111.3588030033655,3538384.0
2023-11-22,110.84604939029002,112.75780820641405,109.3373723223971,110.85650402585057,1404872.0
2023-11-23,110.77484463661742,112.2793177330088,109.71040663199356,111.51808060258819,4617156.0
2023-11-24,110.93959791036309,111.45160768998062,110.380734349353,111.00613966064347,5170366.0
2023-11-27,112.60403306367799,113.85224018381886,112.11949439086989,112.44359194982117,5346809.0
2023-11-28,107.78209824587817,111.24293652376656,107.66752936708983,109.55770581020174,3990874.0
2023-11-29,109.0141785425484,109.23745735058515,108.65843566121978,109.05377659382924,4144740.0
2023-11-30,106.09171404456174,106.95531799519078,105.576380145143,106.03874498843832,5632954.0
2023-12-01,104.73480653840065,105.53597283901743,103.23816176614905,103.85637731152295,4062196.0
